,Offense Code,Last Parole Decision,Parole Review Status
107870,22990002,0,1
107873,35990016,0,0
107877,12990002,1,0
107879,52030024,0,0
107883,11990003,1,0
107886,11990004,0,0
107887,12990002,0,1
107888,52030024,0,0
107891,12990002,0,0
107892,12990002,0,0
107893,20990005,0,0
107894,48040003,0,0
107900,12990002,1,0
107902,11990003,1,0
107904,22990002,0,0
107906,48010020,1,0
107907,12990002,0,0
107908,22990002,0,0
107909,73991005,0,0
107910,38060021,0,0
107913,35990016,0,1
107915,13150007,0,1
107917,13160017,0,0
107920,22990002,0,0
107921,11990004,1,0
107922,35990016,0,1
107925,22990002,0,0
107927,22990002,0,0
107928,13150004,0,0
107929,12990002,0,0
107930,12990001,0,0
107931,11990004,0,0
107932,50150004,1,0
107933,13990043,0,0
107935,12990002,0,1
107936,22990002,0,0
107941,36010001,0,0
107943,35990015,0,1
107945,22990002,0,0
107948,36990013,0,0
107950,22990002,1,0
107954,13150005,0,0
107956,12990002,0,0
107958,12990002,0,0
107961,12990002,1,0
107962,13150004,0,0
107964,12990002,0,0
107967,48010020,0,0
107968,11990004,0,0
107970,22990002,0,0
107971,35990003,0,0
107973,12990001,0,0
107979,13990063,0,0
107980,13990063,0,0
107985,50150004,0,0
107986,13990082,0,0
107988,12990002,0,0
107990,11990004,0,1
107993,13160011,0,1
107995,13990041,0,0
107996,13990075,0,0
107997,35990003,0,0
108000,22990002,0,0
108001,48010020,0,0
108004,35990003,0,0
108006,12990002,0,1
108007,13150005,0,0
108013,52030024,0,0
108017,35990015,1,0
108018,35990015,1,0
108020,22990002,0,0
108021,13990083,0,0
108024,50150004,0,0
108026,52120009,0,0
108027,13990076,0,0
108029,11990004,0,0
108030,11990003,0,0
108034,22990002,0,1
108036,35990015,0,1
108037,48010020,0,0
108039,52120009,0,0
108043,13150011,0,1
108044,12990002,0,0
108045,12990002,0,0
108046,12990001,0,0
108047,54040011,0,0
108051,52030024,0,1
108053,54040011,0,0
108055,11990001,0,0
108059,13150004,0,0
108061,64080002,0,0
108062,35620012,0,1
108063,12990002,0,0
108065,35990015,1,0
108066,35620011,0,1
108069,12990001,0,0
108072,48010020,0,0
108075,13990076,0,0
108076,54040033,1,0
108077,11990004,1,0
108078,54040033,0,0
108080,9990017,0,0
108082,12990002,1,0
108085,11990002,0,0
108086,38990026,0,0
108088,12990002,0,0
108090,35990015,0,0
108097,12990001,0,0
108099,38990029,0,0
108101,24110003,1,0
108104,35990016,0,0
108105,25890002,0,0
108110,22990002,0,0
108112,12990002,0,0
108113,13150004,0,0
108115,11990001,0,0
108116,35990017,0,0
108119,20990001,0,0
108122,12990002,0,0
108125,12990002,0,0
108126,12990002,0,0
108130,20990001,1,0
108131,11990002,1,0
108132,13150005,0,0
108134,12990002,0,1
108135,22990002,0,1
108137,22990002,0,1
108138,36990024,0,1
108139,13990063,0,0
108140,11990002,1,0
108142,35990015,0,0
108143,35990002,1,0
108145,12990001,0,0
108147,11990004,0,0
108148,48010020,0,0
108152,11990004,1,0
108155,12990002,0,1
108157,12990002,0,0
108160,12990002,0,0
108163,12990002,0,0
108168,12990002,0,0
108169,10990004,0,1
108170,12990002,0,0
108173,23990211,1,0
108174,22990002,0,0
108175,35990015,1,0
108177,13150005,1,0
108182,36010001,0,1
108183,54040011,1,0
108185,35990004,1,0
108187,22990002,0,0
108188,35990002,0,0
108189,13990076,0,0
108191,13990063,0,1
108192,12990002,0,0
108193,48010020,0,0
108198,54040033,1,0
108201,35990024,0,0
108203,54040011,0,0
108204,13990041,0,1
108206,12990001,1,0
108207,35990018,0,1
108212,36010001,0,1
108213,26990170,1,0
108216,52120009,1,0
108217,50990041,0,0
108220,36010001,1,0
108222,11990003,0,0
108223,35990002,0,1
108225,54040011,0,1
108228,23990201,0,1
108229,13990075,0,1
108231,35990016,0,0
108232,36010001,1,0
108233,58990005,0,0
108235,12990001,0,0
108236,12990002,1,0
108240,11990002,0,1
108244,52120009,0,1
108245,36990013,0,0
108246,48040003,1,0
108247,11990004,1,0
108248,12990001,0,0
108250,13990076,0,0
108252,12990002,1,0
108254,11990004,0,0
108258,13160017,0,0
108260,54040033,0,1
108262,23990198,0,0
108263,22990002,0,1
108266,11990001,1,0
108267,35990015,0,0
108269,36990026,0,0
108271,36010001,0,0
108274,12990001,0,0
108277,13150011,0,0
108278,35990008,0,0
108279,36990013,1,0
108280,23990196,0,1
108282,35990003,0,0
108283,11990003,1,0
108285,11990002,0,0
108286,12990002,0,0
108290,13990075,0,0
108291,11990004,0,0
108293,12990002,0,0
108294,12990001,0,0
108296,22990002,0,0
108297,11990002,0,0
108299,25890002,0,0
108300,35990015,0,0
108302,12990002,1,0
108303,13990063,0,0
108304,35990003,1,0
108315,13150005,0,0
108316,13990043,0,0
108317,22990002,0,1
108324,22990002,0,0
108326,12990001,0,0
108327,36010001,1,0
108328,64080002,1,0
108331,35990003,0,0
108334,11990004,0,0
108335,12990001,1,0
108336,12990001,0,0
108337,26040044,1,0
108338,13990063,0,1
108341,11990003,0,1
108343,13990063,0,0
108345,35990018,0,0
108347,22990002,1,0
108349,64080001,1,0
108353,11990002,1,0
108354,12990001,0,0
108357,72010001,0,0
108358,11990006,0,0
108359,12990002,0,0
108360,12990001,0,0
108363,22990002,0,1
108364,13150005,0,1
108367,23990199,0,1
108368,12990001,0,0
108373,22990002,0,1
108376,12990002,0,1
108377,52120009,0,0
108378,36010001,1,0
108379,12990002,0,0
108380,35990016,0,0
108382,36990013,1,0
108385,22990002,1,0
108386,13150005,0,1
108387,9990017,0,0
108390,35990015,1,0
108391,9990019,0,0
108392,73990677,1,0
108393,12990002,1,0
108394,12990001,0,0
108397,48010020,0,0
108402,10990004,0,0
108403,13150005,0,0
108404,13150004,1,0
108405,35990003,1,0
108407,11990001,0,0
108408,73991005,0,0
108410,35990002,0,1
108412,11990004,0,0
108413,12990002,0,0
108415,22990002,0,0
108420,11990001,0,1
108423,13150005,1,0
108424,13150011,0,1
108425,13150005,0,0
108426,12990001,1,0
108428,22990003,0,0
108433,12990002,1,0
108435,12990002,1,0
108436,36010001,0,0
108437,22990002,0,0
108438,52030013,0,0
108439,12990002,0,0
108442,35620010,0,0
108446,12990001,0,0
108447,11990002,1,0
108448,73990677,0,1
108449,35990169,0,0
108451,12990002,1,0
108452,35990003,0,1
108453,52120009,0,0
108454,54040011,1,0
108455,35990015,0,0
108456,36990013,0,0
108457,13150004,0,0
108458,12990002,0,0
108459,48010020,0,0
108461,12990001,0,0
108462,22990007,1,0
108463,50150004,0,0
108465,13150005,0,0
108469,52120009,0,1
108470,58990013,1,0
108473,13990063,0,0
108474,64080002,1,0
108477,12990001,0,0
108479,9990019,0,1
108481,35990003,0,1
108482,20990001,0,0
108483,35990016,0,0
108490,73991003,0,0
108493,36010001,0,0
108494,12990001,0,1
108496,13990083,0,0
108497,54040033,0,0
108498,22990002,0,0
108499,36010001,0,0
108500,35990003,0,0
108501,35990003,1,0
108503,12990002,0,0
108505,35990004,0,0
108506,11990001,0,0
108510,11990004,0,0
108511,12990001,0,0
108512,13150005,0,1
108514,12990002,0,0
108516,13990042,0,0
108517,35990018,0,0
108519,13990063,0,0
108521,73990677,0,1
108522,13990075,0,0
108524,13990076,0,0
108529,35990002,0,0
108530,48010020,1,0
108531,23990202,1,0
108532,11990004,0,0
108534,12990001,0,0
108535,11990001,1,0
108537,13150005,0,0
108538,23990194,0,1
108539,13150005,0,0
108541,54040033,0,1
108544,48010020,0,0
108545,73990677,0,1
108549,12990002,0,0
108551,73990677,0,0
108555,13990076,0,0
108556,36990013,0,0
108560,13990063,0,1
108562,54040033,0,0
108563,54040011,0,0
108564,35990003,0,0
108565,49990002,0,0
108567,35990003,0,0
108568,35990002,0,0
108569,35990016,0,1
108571,12990002,1,0
108572,35620011,0,0
108575,13990075,0,0
108576,11990002,1,0
108577,13150004,0,0
108578,13150005,0,0
108581,13990083,1,0
108585,35990015,0,1
108586,48040003,0,0
108590,11990002,0,0
108591,37040001,0,1
108592,12990002,0,0
108593,13150005,0,0
108596,35990008,0,0
108598,20990005,0,0
108601,12990001,0,0
108605,13990063,0,1
108607,35990015,0,0
108609,50150004,0,1
108612,11990002,1,0
108614,22990002,0,0
108615,35990016,0,0
108616,22990003,0,0
108618,13150004,1,0
108619,12990001,1,0
108622,35620011,0,1
108624,12990001,0,0
108625,35990003,0,1
108629,12990001,1,0
108632,22990002,1,0
108636,37050004,0,1
108639,12990002,0,0
108640,54040033,0,0
108641,13990083,0,0
108644,12990002,0,1
108648,13990063,1,0
108649,13150005,0,1
108650,35990003,0,0
108651,13150005,0,0
108653,12990002,0,0
108654,13990026,0,1
108655,12990002,0,1
108662,13150005,0,0
108663,23990198,0,0
108666,12990002,0,0
108668,26050014,0,1
108676,48040003,0,0
108677,12990001,0,0
108680,12990002,0,0
108684,12990001,0,0
108685,35990021,1,0
108687,11990004,0,0
108688,12990001,0,0
108689,13990063,0,0
108690,13150011,0,0
108691,12990002,1,0
108692,35990016,1,0
108693,13150011,1,0
108694,13150007,0,1
108695,13150005,0,0
108696,35990002,1,0
108698,52130005,0,0
108699,12990001,0,0
108700,35620012,0,0
108701,12990001,0,0
108704,12990002,0,0
108707,36010005,1,0
108708,9990019,0,0
108710,49990002,1,0
108712,11990004,0,0
108713,13990075,0,0
108714,22990002,0,0
108715,12990002,0,0
108716,52120009,0,0
108717,13990082,0,0
108719,73990677,0,0
108722,11990004,0,0
108725,48040003,0,0
108726,12990002,0,0
108729,35990008,0,0
108731,36010001,0,0
108733,52030024,0,0
108734,58990005,0,0
108736,48010020,0,1
108741,36990007,1,0
108742,12990001,0,0
108743,11990004,1,0
108744,35990015,1,0
108748,12990002,0,0
108749,22990002,0,0
108750,54040032,1,0
108751,52120009,0,0
108752,54010008,0,0
108753,54040011,0,0
108755,12990001,0,1
108756,13150005,0,0
108761,12990002,0,0
108762,11990001,1,0
108764,35990008,0,0
108765,35990002,1,0
108767,12990001,0,0
108768,12990001,0,0
108771,11990001,0,0
108772,35990022,0,1
108773,13990043,0,0
108774,12990001,0,0
108775,12990002,1,0
108776,48010020,0,0
108777,13150004,1,0
108779,35990016,0,0
108782,35990017,0,1
108784,35990005,0,0
108787,22990002,0,0
108789,13990043,0,0
108791,13990075,0,0
108792,13150005,0,0
108794,13990083,0,0
108795,12990002,0,1
108797,13150011,0,0
108799,12990002,0,0
108802,54010005,0,0
108803,13990043,1,0
108805,12990001,0,0
108806,11990004,0,0
108807,12990002,0,0
108810,12990002,0,0
108811,12990002,1,0
108812,12990002,0,0
108816,22990002,0,0
108820,35990017,1,0
108821,12990002,1,0
108822,9990019,0,0
108823,64080002,0,1
108827,36010001,1,0
108830,35990016,0,0
108831,13990076,1,0
108832,35990003,0,0
108838,35990021,1,0
108839,36990013,0,0
108840,35990002,0,0
108845,13150004,1,0
108846,52130005,0,1
108847,12990002,0,0
108848,13150005,0,1
108852,13150005,0,0
108853,29990005,0,0
108854,13990063,1,0
108855,35990016,1,0
108856,36010001,0,0
108858,12990002,0,0
108860,12990001,0,0
108862,48040003,0,0
108867,22990002,0,1
108873,36010005,0,0
108877,13150005,1,0
108880,12990002,0,0
108885,35990015,0,0
108887,12990001,0,0
108888,22990002,0,0
108889,12990002,0,0
108892,50990041,0,1
108894,12990001,0,0
108897,13150005,0,0
108898,13990043,0,0
108904,13990063,0,1
108906,48040003,1,0
108908,26070262,1,0
108909,13150005,0,0
108911,12990002,0,0
108912,11990002,1,0
108913,36010001,0,0
108915,35990128,0,0
108916,13990063,0,0
108919,13160017,0,1
108921,12990002,0,0
108924,12990002,0,0
108927,48040003,1,0
108928,12990002,1,0
108932,22990003,0,1
108935,35990015,1,0
108936,12990002,0,0
108937,12990001,0,0
108938,11990004,1,0
108939,12990002,0,0
108944,22990002,0,0
108946,22990002,0,0
108949,54040033,0,0
108950,36990007,1,0
108951,12990001,0,0
108955,13150005,0,1
108960,22990003,1,0
108963,54040033,0,0
108964,10990004,0,1
108965,36990013,1,0
108969,35990024,0,0
108972,35990003,0,1
108973,35990002,1,0
108974,11990004,0,0
108977,10990013,0,0
108980,54040011,1,0
108981,13150005,0,0
108982,22990002,0,0
108985,52120009,0,0
108990,13150005,0,0
108991,50990041,0,1
108992,22990002,0,0
108993,13150011,0,0
108995,52030024,0,1
109001,35990003,0,0
109002,13150005,0,1
109006,54040011,0,0
109009,35990003,0,1
109010,12990001,0,0
109011,12990002,0,0
109012,12990002,1,0
109014,12990002,0,0
109018,13990076,1,0
109019,54040033,0,1
109021,48010020,0,0
109023,11990004,0,0
109024,22990002,0,1
109029,10990020,0,1
109030,12990001,0,0
109031,35990015,1,0
109032,35990003,0,0
109033,22990002,0,1
109034,36990013,1,0
109035,23990180,1,0
109036,13150004,0,1
109038,36010001,0,0
109040,22990002,1,0
109041,12990001,0,0
109042,13150005,0,0
109043,22990002,0,0
109046,35990008,0,1
109047,35990003,1,0
109048,11990004,0,0
109049,35990003,1,0
109051,9990019,0,1
109052,13150005,0,0
109053,13990078,1,0
109058,22990002,0,0
109059,10990004,0,0
109060,35990004,0,0
109062,35990021,1,0
109063,35990015,1,0
109071,13150005,0,0
109072,12990002,1,0
109073,54040011,0,0
109075,54040011,1,0
109076,13150005,0,0
109081,9990030,0,0
109082,11990001,0,0
109083,54040011,1,0
109086,22990002,0,1
109088,22990002,0,0
109093,13990076,1,0
109094,73990677,0,0
109095,13160017,0,1
109096,48010020,0,1
109097,35620012,0,0
109100,12990002,0,0
109104,13150005,0,0
109105,12990002,1,0
109108,35990015,1,0
109110,35990003,0,0
109111,26040026,0,0
109112,35990002,0,0
109113,29990044,1,0
109116,50150004,0,0
109118,38060001,0,0
109119,35990005,0,0
109125,13160017,0,0
109126,52130005,0,1
109127,22990002,0,0
109128,22990002,1,0
109130,13990076,0,1
109132,22990002,0,0
109138,54040011,1,0
109141,13150011,0,0
109142,48010020,1,0
109143,35990003,0,0
109144,35990016,0,1
109149,35990003,0,0
109150,13990076,0,0
109152,13990063,0,0
109153,13990063,0,1
109156,29990065,0,0
109157,35990015,0,1
109158,48010020,0,0
109160,13990063,0,0
109166,35990016,0,0
109167,35990003,1,0
109168,73990677,0,0
109170,52120009,0,0
109172,13990041,0,0
109175,12990002,0,0
109178,11990004,0,0
109183,13150007,0,1
109184,35990016,0,0
109187,12990002,0,1
109188,12990001,1,0
109189,52130005,0,1
109193,13990063,0,1
109194,22990003,0,0
109195,11990004,0,0
109196,35620011,0,0
109201,13150005,1,0
109202,11990004,0,0
109204,48010020,0,0
109207,22990003,0,1
109212,13990075,0,0
109215,35990015,1,0
109219,35990003,1,0
109220,35990003,1,0
109223,13990063,0,0
109224,35990017,0,0
109226,12990002,0,0
109229,12990001,1,0
109230,9990019,0,0
109233,22990002,0,0
109234,11990002,0,0
109235,12990001,0,0
109241,13990078,0,1
109243,36990007,0,1
109244,13990076,0,0
109246,13150005,1,0
109247,12990002,0,0
109248,36990022,0,1
109251,13990075,0,1
109252,13150010,0,0
109254,35990003,0,0
109259,11990004,1,0
109261,36010001,0,0
109263,52030024,0,0
109267,12990001,0,1
109269,12990001,0,0
109271,36010001,1,0
109274,35990003,0,0
109277,11990002,0,0
109281,13990082,0,0
109282,36990013,0,0
109283,10990004,0,0
109285,12990002,0,0
109286,38060020,0,0
109288,52120009,0,1
109291,11990002,0,0
109293,52120009,0,0
109295,35990003,0,0
109298,11990001,0,0
109302,49990003,0,0
109304,22990002,1,0
109306,48010020,0,0
109308,54040033,0,0
109309,22990003,0,1
109311,22990002,0,1
109312,20990005,1,0
109313,9990017,0,0
109314,13150005,0,0
109317,11990004,1,0
109318,11990004,0,0
109319,11990004,0,0
109320,12990001,1,0
109322,48010020,0,0
109323,48010020,0,0
109324,22990002,0,0
109325,35990003,0,1
109326,35990015,1,0
109327,12990001,0,0
109328,35990005,0,0
109329,12990002,0,0
109332,13990083,0,1
109338,9990019,0,0
109340,23990194,0,0
109343,73991005,0,0
109345,13990041,0,0
109347,20990005,0,0
109348,48010020,0,0
109349,13990041,0,1
109350,22990002,0,0
109354,36010001,1,0
109360,22990002,0,0
109361,13990041,0,0
109363,13150005,0,0
109364,11990002,0,0
109365,12990002,0,0
109366,35990003,0,1
109368,12990002,0,0
109369,36010001,1,0
109370,54010009,0,0
109372,12990002,1,0
109373,48010020,0,1
109374,36010001,0,0
109377,35990005,1,0
109378,11990003,0,0
109379,11990004,0,0
109380,13990043,0,0
109382,12990002,0,0
109384,11990002,0,0
109386,22990002,0,0
109387,11990002,0,0
109389,12990002,0,0
109390,12990002,1,0
109392,11990011,0,1
109393,12990002,0,0
109394,36010001,0,0
109395,13990078,0,1
109397,13150005,0,0
109398,12990002,0,0
109399,52120009,1,0
109402,11990004,0,0
109403,11990004,1,0
109404,12990001,0,0
109405,13990076,0,0
109406,12990001,0,0
109411,13990075,0,0
109412,35990008,0,0
109413,13990082,0,1
109414,12990002,0,0
109417,48010020,0,0
109418,12990002,0,0
109419,12990001,0,0
109420,35990017,1,0
109422,13160017,0,1
109423,12990002,0,0
109428,35990002,0,1
109431,35990016,1,0
109437,54040011,1,0
109440,73990677,0,0
109443,11990004,0,0
109446,35990016,1,0
109447,13150005,0,0
109448,12990002,0,0
109453,52120009,1,0
109456,35990016,0,0
109459,12990002,1,0
109460,13150005,0,0
109462,36010001,0,0
109465,12990001,0,0
109468,11990004,0,0
109471,73990677,0,0
109472,35990003,0,0
109476,22990002,0,0
109478,12990002,0,0
109480,22990002,0,1
109481,22990002,0,0
109485,48010020,0,0
109487,12990001,0,0
109489,35990003,0,0
109490,13150011,0,0
109491,35990003,0,1
109492,35990005,0,0
109493,64080001,0,1
109494,52130005,0,1
109495,12990002,0,1
109496,13990083,0,1
109500,13990063,0,0
109501,48010020,0,1
109502,11990006,0,0
109503,36010001,0,0
109504,13990042,0,0
109507,35990003,0,0
109511,13990075,0,0
109512,13990076,0,0
109514,12990001,1,0
109516,35990015,1,0
109517,48010020,1,0
109518,12990002,0,0
109519,54040011,0,0
109521,12990001,0,0
109526,35990015,1,0
109527,22990002,0,0
109528,13150009,0,0
109529,13150005,0,0
109535,22990002,1,0
109536,11990002,0,0
109539,22990003,0,0
109540,12990002,0,0
109541,12990001,0,0
109544,11990002,0,0
109545,13150005,1,0
109546,11990004,1,0
109547,12990002,0,0
109548,11990004,0,0
109550,25890002,1,0
109552,13990075,1,0
109555,48010020,0,0
109557,22990002,0,0
109558,12990002,0,0
109559,13150005,0,0
109561,13990076,0,1
109563,22990001,0,0
109564,35990015,0,0
109565,26040047,0,0
109567,73990677,0,0
109573,11990004,0,0
109575,36010001,0,0
109578,11990002,1,0
109579,73991003,1,0
109580,12990001,0,1
109581,12990002,0,0
109583,22990002,0,0
109587,36010001,1,0
109588,12990002,0,0
109590,13990075,0,0
109591,12990001,0,0
109595,12990002,0,0
109596,13150005,0,0
109598,12990002,0,0
109599,48010020,0,0
109606,13150005,0,0
109607,23990196,1,0
109608,12990001,1,0
109610,22990003,0,0
109611,11990002,0,1
109612,35990003,1,0
109613,13990063,0,1
109614,12990002,0,1
109615,12990002,1,0
109624,54040033,1,0
109628,36010001,0,0
109633,48010020,0,0
109636,35990002,1,0
109637,52120009,0,0
109638,48010020,0,0
109639,22990002,0,1
109641,22990002,1,0
109643,38060001,0,1
109644,11990004,1,0
109647,12990002,0,0
109649,22990002,0,0
109652,22990002,0,1
109654,12990001,0,0
109656,13990042,0,0
109659,12990001,1,0
109661,13990078,0,0
109666,12990002,0,0
109672,36010001,0,0
109673,12990002,0,0
109676,35990016,0,1
109678,13990063,0,0
109680,13990063,0,0
109682,52120009,0,1
109683,12990001,1,0
109684,13990063,0,0
109685,12990002,0,0
109686,35990003,1,0
109687,12990001,0,0
109688,12990001,0,0
109689,12990001,0,0
109690,50150004,0,1
109691,52120009,0,0
109692,22990002,0,0
109693,35990008,0,1
109694,35990002,0,0
109697,48010020,1,0
109698,22990003,0,0
109699,22990002,0,0
109700,13990063,0,1
109701,22990003,0,1
109702,13150005,0,0
109705,13990063,0,1
109706,13150005,1,0
109711,12990001,0,0
109714,12990002,0,1
109720,22990002,1,0
109728,35990003,0,0
109731,52120009,0,1
109735,9150000,0,0
109739,11990004,0,0
109741,12990002,0,0
109745,35990016,1,0
109748,35990017,0,0
109750,35990003,0,1
109752,64110001,0,0
109753,12990002,0,0
109757,35990003,0,0
109759,73991005,1,0
109762,35990004,0,0
109763,52030014,0,0
109766,35990003,0,0
109767,13990043,0,1
109769,12990001,0,0
109770,49990002,0,1
109771,35990003,0,0
109772,12990001,0,1
109773,49990002,0,0
109775,13150005,0,0
109776,12990002,0,0
109777,9990018,1,0
109780,22990002,0,0
109781,36010001,0,0
109782,22990002,0,0
109783,52130005,0,0
109787,12990002,0,0
109788,54040011,1,0
109789,11990004,0,0
109792,35990003,0,0
109793,13150005,0,0
109796,13990076,0,0
109797,13990063,0,0
109800,35990003,0,0
109802,36990013,0,0
109803,9990017,1,0
109804,52130005,0,0
109805,48010020,0,1
109809,12990002,0,0
109810,12990002,0,0
109811,12990001,0,0
109814,11990004,1,0
109815,13150004,0,0
109816,12990001,0,0
109817,12990002,0,0
109820,13150007,0,0
109821,35990007,0,1
109822,12990001,0,0
109823,36010001,0,0
109825,20990005,1,0
109826,13150011,0,0
109829,36990013,0,0
109830,12990002,0,0
109833,23990196,0,0
109836,12990001,0,0
109838,48010020,0,1
109840,12990001,0,0
109841,11990004,1,0
109842,23990208,0,1
109843,38990026,1,0
109848,35990016,0,1
